<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.09.16	1.12436	1.12499	1.11492	1.11554	79072	0	7
2016.09.18	1.11528	1.11573	1.11516	1.11516	742	0	7
2016.09.19	1.11526	1.11975	1.11502	1.11748	72498	0	7
2016.09.20	1.11749	1.12132	1.11495	1.11516	72861	0	7
2016.09.21	1.11518	1.11961	1.11226	1.11902	93283	0	7
2016.09.22	1.11903	1.12569	1.11845	1.12070	71360	0	7
2016.09.23	1.12071	1.12401	1.11934	1.12252	63845	0	7
2016.09.25	1.12295	1.12302	1.12224	1.12281	1377	0	7
2016.09.26	1.12281	1.12787	1.12208	1.12519	73732	0	7
2016.09.27	1.12521	1.12584	1.11906	1.12179	76009	0	7
2016.09.28	1.12179	1.12365	1.11815	1.12159	71336	0	7
2016.09.29	1.12160	1.12495	1.11964	1.12183	77777	0	7
2016.09.30	1.12183	1.12504	1.11529	1.12404	88256	0	7
2016.10.02	1.12262	1.12402	1.12262	1.12402	1625	0	7
2016.10.03	1.12405	1.12443	1.12048	1.12110	53171	0	7
2016.10.04	1.12108	1.12384	1.11375	1.12037	78027	0	7
2016.10.05	1.12042	1.12329	1.11894	1.12062	67010	0	5
2016.10.06	1.12066	1.12123	1.11396	1.11469	82976	0	5
2016.10.07	1.11469	1.12046	1.11040	1.12002	123683	0	5
2016.10.09	1.11807	1.12028	1.11785	1.11842	6576	0	5
2016.10.10	1.11860	1.12002	1.11311	1.11377	58922	0	5
2016.10.11	1.11379	1.11422	1.10487	1.10539	63855	0	5
2016.10.12	1.10540	1.10675	1.10043	1.10081	92817	0	5
2016.10.13	1.10079	1.10579	1.09851	1.10539	92416	0	5
2016.10.14	1.10532	1.10574	1.09703	1.09710	74615	0	5
2016.10.16	1.09688	1.09707	1.09672	1.09682	784	0	5
2016.10.17	1.09685	1.10077	1.09636	1.09983	76179	0	5
2016.10.18	1.09987	1.10261	1.09699	1.09774	73948	0	5
2016.10.19	1.09777	1.10044	1.09545	1.09738	74181	0	5
2016.10.20	1.09735	1.10390	1.09156	1.09244	83196	0	5
2016.10.21	1.09250	1.09295	1.08589	1.08828	75871	0	5
2016.10.23	1.08816	1.08822	1.08728	1.08803	539	0	5
2016.10.24	1.08802	1.08994	1.08593	1.08747	69187	0	5
2016.10.25	1.08746	1.09047	1.08506	1.08876	77224	0	5
2016.10.26	1.08879	1.09463	1.08742	1.09065	80227	0	5
2016.10.27	1.09065	1.09420	1.08823	1.08973	84273	0	5
2016.10.28	1.08962	1.09915	1.08926	1.09853	95454	0	5
2016.10.30	1.09847	1.09900	1.09773	1.09776	4431	0	5
2016.10.31	1.09778	1.09861	1.09356	1.09719	69226	0	5
2016.11.01	1.09719	1.10688	1.09598	1.10559	81366	0	5
2016.11.02	1.10556	1.11229	1.10494	1.10979	93617	0	5
2016.11.03	1.10977	1.11257	1.10593	1.11054	93347	0	5
2016.11.04	1.11054	1.11416	1.10796	1.11402	81642	0	5
2016.11.06	1.10599	1.10981	1.10596	1.10842	2204	0	5
2016.11.07	1.10831	1.11100	1.10272	1.10431	83786	0	5
2016.11.08	1.10422	1.10668	1.10086	1.10119	73220	0	5
2016.11.09	1.10124	1.12993	1.09068	1.09196	223285	0	5
2016.11.10	1.09199	1.09534	1.08647	1.08858	140505	0	5
2016.11.11	1.08854	1.09230	1.08301	1.08525	131279	0	5
2016.11.13	1.08342	1.08411	1.08320	1.08376	1468	0	5
2016.11.14	1.08376	1.08395	1.07089	1.07434	143815	0	5
2016.11.15	1.07440	1.08163	1.07138	1.07232	117351	0	5
2016.11.16	1.07229	1.07593	1.06659	1.06984	113560	0	5
2016.11.17	1.06986	1.07455	1.06196	1.06259	118936	0	5
2016.11.18	1.06261	1.06427	1.05689	1.05879	130031	0	5
2016.11.20	1.05927	1.05938	1.05856	1.05862	886	0	5
2016.11.21	1.05870	1.06490	1.05781	1.06304	126403	0	5
2016.11.22	1.06302	1.06575	1.05833	1.06269	115228	0	5
2016.11.23	1.06269	1.06435	1.05259	1.05515	114398	0	5
2016.11.24	1.05513	1.05852	1.05177	1.05549	110305	0	5
2016.11.25	1.05554	1.06271	1.05381	1.05942	125413	0	5
2016.11.27	1.06100	1.06100	1.05940	1.05973	1019	0	5
2016.11.28	1.05987	1.06853	1.05633	1.06125	126139	0	5
2016.11.29	1.06123	1.06542	1.05647	1.06484	112216	0	5
2016.11.30	1.06480	1.06664	1.05523	1.05960	129576	0	5
2016.12.01	1.05956	1.06685	1.05842	1.06584	131728	0	5
2016.12.02	1.06595	1.06897	1.06249	1.06640	124815	0	5
2016.12.04	1.06432	1.06459	1.05316	1.05319	4680	0	5
2016.12.05	1.05319	1.07960	1.05046	1.07578	148287	0	5
2016.12.06	1.07577	1.07850	1.06981	1.07165	105836	0	5
2016.12.07	1.07188	1.07680	1.07096	1.07570	92091	0	5
2016.12.08	1.07569	1.08730	1.05969	1.06129	124087	0	5
2016.12.09	1.06127	1.06294	1.05305	1.05600	97788	0	5
2016.12.11	1.05323	1.05502	1.05304	1.05454	923	0	5
2016.12.12	1.05458	1.06514	1.05251	1.06392	117606	0	5
2016.12.13	1.06392	1.06667	1.06035	1.06244	115097	0	5
2016.12.14	1.06245	1.06698	1.04959	1.05273	128695	0	5
2016.12.15	1.05241	1.05271	1.03663	1.04195	156158	0	5
2016.12.16	1.04201	1.04738	1.04004	1.04490	119809	0	5
2016.12.18	1.04377	1.04484	1.04360	1.04463	799	0	5
2016.12.19	1.04462	1.04791	1.03922	1.04017	110491	0	5
2016.12.20	1.04018	1.04177	1.03519	1.03893	105627	0	5
2016.12.21	1.03897	1.04507	1.03821	1.04263	93642	0	5
2016.12.22	1.04262	1.04994	1.04239	1.04340	93503	0	5
2016.12.23	1.04350	1.04684	1.04263	1.04540	77129	0	5
2016.12.26	1.04566	1.04581	1.04495	1.04533	8425	0	5
2016.12.27	1.04529	1.04630	1.04320	1.04579	87815	0	5
2016.12.28	1.04580	1.04796	1.03719	1.04183	116155	0	5
2016.12.29	1.04178	1.04938	1.04136	1.04913	130594	0	5
2016.12.30	1.04916	1.06538	1.04841	1.05179	176506	0	5
2017.01.02	1.05159	1.05239	1.04499	1.04610	55070	0	5
2017.01.03	1.04612	1.04899	1.03400	1.04093	142227	0	5
2017.01.04	1.04098	1.04996	1.03896	1.04862	146033	0	5
2017.01.05	1.04858	1.06150	1.04805	1.06009	181014	0	5
2017.01.06	1.06040	1.06219	1.05248	1.05323	151942	0	5
2017.01.08	1.05302	1.05335	1.05285	1.05319	805	0	5
2017.01.09	1.05319	1.05887	1.05105	1.05836	124077	0	5
2017.01.10	1.05838	1.06270	1.05505	1.05559	124454	0	5
2017.01.11	1.05561	1.06227	1.04536	1.05830	161108	0	5
2017.01.12	1.05827	1.06845	1.05713	1.06113	165868	0	5
2017.01.13	1.06118	1.06733	1.05958	1.06433	119860	0	5
2017.01.15	1.06121	1.06290	1.06056	1.06210	1553	0	5
2017.01.16	1.06211	1.06354	1.05787	1.05980	105622	0	5
2017.01.17	1.05980	1.07189	1.05973	1.07103	145239	0	5
2017.01.18	1.07106	1.07128	1.06264	1.06323	119290	0	5
2017.01.19	1.06327	1.06765	1.05888	1.06570	133783	0	5
2017.01.20	1.06575	1.07094	1.06249	1.07014	131814	0	5
2017.01.22	1.07034	1.07054	1.06937	1.07027	1460	0	5
2017.01.23	1.07032	1.07720	1.07027	1.07716	126793	0	5
2017.01.24	1.07713	1.07747	1.07201	1.07308	109566	0	5
2017.01.25	1.07310	1.07696	1.07110	1.07490	104175	0	5
2017.01.26	1.07489	1.07655	1.06573	1.06794	111019	0	5
2017.01.27	1.06793	1.07247	1.06578	1.06977	101794	0	5
2017.01.29	1.07207	1.07209	1.07100	1.07127	1123	0	5
2017.01.30	1.07129	1.07402	1.06200	1.07006	104788	0	5
2017.01.31	1.07003	1.08121	1.06843	1.07952	125480	0	5
2017.02.01	1.07952	1.08073	1.07294	1.07669	103377	0	5
2017.02.02	1.07668	1.08285	1.07556	1.07608	109983	0	5
2017.02.03	1.07613	1.07975	1.07100	1.07833	106131	0	5
2017.02.05	1.07876	1.07909	1.07816	1.07821	1047	0	5
2017.02.06	1.07835	1.07887	1.07053	1.07476	101425	0	5
2017.02.07	1.07472	1.07490	1.06557	1.06796	95837	0	5
2017.02.08	1.06799	1.07137	1.06402	1.06953	102560	0	5
2017.02.09	1.06952	1.07092	1.06506	1.06535	76718	0	5
2017.02.10	1.06539	1.06675	1.06073	1.06396	83304	0	5
2017.02.12	1.06282	1.06360	1.06249	1.06306	1282	0	5
2017.02.13	1.06307	1.06584	1.05914	1.05956	118098	0	5
2017.02.14	1.05953	1.06332	1.05607	1.05770	128219	0	5
2017.02.15	1.05769	1.06090	1.05210	1.05922	131797	0	5
2017.02.16	1.05924	1.06791	1.05910	1.06683	129412	0	5
2017.02.17	1.06686	1.06764	1.06052	1.06142	124217	0	5
2017.02.19	1.06076	1.06242	1.06049	1.06198	1615	0	5
2017.02.20	1.06200	1.06327	1.06027	1.06133	97080	0	5
2017.02.21	1.06132	1.06138	1.05254	1.05351	121257	0	5
2017.02.22	1.05349	1.05737	1.04934	1.05564	146998	0	5
2017.02.23	1.05558	1.05950	1.05370	1.05781	131306	0	5
2017.02.24	1.05777	1.06177	1.05559	1.05628	121381	0	5
2017.02.26	1.05633	1.05645	1.05581	1.05589	1139	0	5
2017.02.27	1.05599	1.06304	1.05509	1.05868	118231	0	5
2017.02.28	1.05862	1.06297	1.05679	1.05726	128448	0	5
2017.03.01	1.05713	1.05891	1.05139	1.05509	159179	0	5
2017.03.02	1.05499	1.05506	1.04945	1.05061	120449	0	5
2017.03.03	1.05059	1.06237	1.05021	1.06213	140781	0	5
2017.03.05	1.06098	1.06154	1.05987	1.06089	2616	0	5
2017.03.06	1.06091	1.06396	1.05742	1.05815	96098	0	5
2017.03.07	1.05816	1.06023	1.05577	1.05656	88853	0	5
2017.03.08	1.05642	1.05740	1.05346	1.05404	104688	0	5
2017.03.09	1.05389	1.06148	1.05249	1.05767	135854	0	5
2017.03.10	1.05722	1.06988	1.05711	1.06727	133663	0	5
2017.03.12	1.06778	1.06867	1.06755	1.06787	4502	0	5
2017.03.13	1.06788	1.07141	1.06501	1.06519	111497	0	5
2017.03.14	1.06517	1.06623	1.05993	1.06085	105449	0	5
2017.03.15	1.06087	1.07397	1.06071	1.07298	128960	0	5
2017.03.16	1.07300	1.07740	1.07055	1.07709	130005	0	5
2017.03.17	1.07711	1.07823	1.07272	1.07379	102947	0	5
2017.03.19	1.07333	1.07445	1.07319	1.07413	2738	0	5
2017.03.20	1.07413	1.07770	1.07247	1.07336	89883	0	5
2017.03.21	1.07337	1.08191	1.07186	1.08116	123775	0	5
2017.03.22	1.08119	1.08244	1.07756	1.07931	119784	0	5
2017.03.23	1.07933	1.08048	1.07678	1.07817	113757	0	5
2017.03.24	1.07817	1.08177	1.07601	1.07968	107439	0	5
2017.03.26	1.08366	1.08367	1.08252	1.08320	1806	0	5
2017.03.27	1.08324	1.09057	1.08291	1.08626	102364	0	5
2017.03.28	1.08624	1.08724	1.07984	1.08125	87626	0	5
2017.03.29	1.08129	1.08264	1.07393	1.07665	96062	0	5
2017.03.30	1.07669	1.07682	1.06712	1.06810	91512	0	5
2017.03.31	1.06808	1.07017	1.06513	1.06543	100564	0	5
2017.04.02	1.06599	1.06647	1.06574	1.06578	953	0	5
2017.04.03	1.06580	1.06809	1.06422	1.06672	77063	0	5
2017.04.04	1.06670	1.06824	1.06346	1.06783	76369	0	5
2017.04.05	1.06784	1.06888	1.06331	1.06661	89407	0	5
2017.04.06	1.06659	1.06840	1.06289	1.06422	80554	0	5
2017.04.07	1.06419	1.06669	1.05802	1.05888	108913	0	5
2017.04.09	1.05871	1.05884	1.05817	1.05834	1082	0	5
2017.04.10	1.05828	1.06065	1.05693	1.05934	73446	0	5
2017.04.11	1.05913	1.06297	1.05783	1.06052	74539	0	5
2017.04.12	1.06053	1.06741	1.05883	1.06683	87649	0	5
2017.04.13	1.06682	1.06774	1.06088	1.06147	80451	0	5
2017.04.14	1.06140	1.06294	1.06047	1.06106	52870	0	5
2017.04.16	1.06154	1.06172	1.06050	1.06074	987	0	5
2017.04.17	1.06077	1.06701	1.06024	1.06448	56111	0	5
2017.04.18	1.06444	1.07358	1.06369	1.07299	87405	0	5
2017.04.19	1.07299	1.07365	1.06997	1.07105	71451	0	5
2017.04.20	1.07095	1.07772	1.07088	1.07153	72643	0	5
2017.04.21	1.07139	1.07377	1.06820	1.07260	74968	0	5
2017.04.23	1.09187	1.09187	1.08756	1.08962	4081	0	5
2017.04.24	1.08959	1.08990	1.08206	1.08645	108433	0	5
2017.04.25	1.08646	1.09497	1.08511	1.09279	84075	0	5
2017.04.26	1.09279	1.09505	1.08550	1.09044	101960	0	5
2017.04.27	1.09028	1.09327	1.08513	1.08733	93175	0	5
2017.04.28	1.08732	1.09472	1.08567	1.08960	83454	0	5
2017.04.30	1.09101	1.09106	1.08893	1.08948	932	0	5
2017.05.01	1.08954	1.09237	1.08839	1.08974	54235	0	5
2017.05.02	1.08981	1.09323	1.08876	1.09284	66046	0	5
2017.05.03	1.09283	1.09366	1.08818	1.08834	78290	0	50
2017.05.04	1.08840	1.09863	1.08746	1.09786	89021	0	5
2017.05.05	1.09808	1.09992	1.09481	1.09983	91078	0	5
2017.05.07	1.10198	1.10212	1.10011	1.10113	2845	0	5
2017.05.08	1.10124	1.10134	1.09159	1.09218	99554	0	5
2017.05.09	1.09224	1.09330	1.08632	1.08770	76999	0	5
2017.05.10	1.08759	1.08980	1.08530	1.08673	60325	0	5
2017.05.11	1.08684	1.08929	1.08388	1.08617	55087	0	5
2017.05.12	1.08613	1.09342	1.08555	1.09302	57799	0	5
2017.05.14	1.09304	1.09353	1.09287	1.09320	532	0	5
2017.05.15	1.09327	1.09894	1.09224	1.09763	51528	0	5
2017.05.16	1.09778	1.10970	1.09764	1.10807	66277	0	5
2017.05.17	1.10811	1.11703	1.10811	1.11638	77786	0	5
2017.05.18	1.11644	1.11717	1.10755	1.11007	98036	0	5
2017.05.19	1.11007	1.12117	1.10983	1.12058	68407	0	5
2017.05.21	1.11956	1.12082	1.11953	1.12002	872	0	5
2017.05.22	1.12008	1.12634	1.11612	1.12363	62964	0	5
2017.05.23	1.12366	1.12681	1.11748	1.11839	81612	0	5
2017.05.24	1.11839	1.12192	1.11683	1.12132	73413	0	5
2017.05.25	1.12144	1.12500	1.11933	1.12084	63398	0	5
2017.05.26	1.12113	1.12345	1.11604	1.11799	66078	0	5
2017.05.28	1.11699	1.11761	1.11697	1.11761	349	0	5
2017.05.29	1.11759	1.11898	1.11509	1.11516	43017	0	5
2017.05.30	1.11522	1.12054	1.11093	1.11798	66652	0	5
2017.05.31	1.11798	1.12520	1.11643	1.12429	63835	0	5
2017.06.01	1.12426	1.12566	1.12020	1.12135	55167	0	5
2017.06.02	1.12140	1.12850	1.12048	1.12828	52951	0	5
2017.06.04	1.12727	1.12825	1.12693	1.12779	843	0	5
2017.06.05	1.12767	1.12838	1.12341	1.12539	46093	0	5
2017.06.06	1.12536	1.12838	1.12402	1.12777	51699	0	5
2017.06.07	1.12781	1.12822	1.12038	1.12590	60670	0	5
2017.06.08	1.12599	1.12690	1.11944	1.12046	70432	0	5
2017.06.09	1.12045	1.12156	1.11661	1.11948	71089	0	5
2017.06.11	1.12079	1.12080	1.12046	1.12050	696	0	5
2017.06.12	1.12050	1.12320	1.11917	1.12052	50210	0	5
2017.06.13	1.12047	1.12246	1.11851	1.12076	44690	0	5
2017.06.14	1.12082	1.12957	1.11927	1.12169	75783	0	5
2017.06.15	1.12166	1.12285	1.11319	1.11458	74022	0	5
2017.06.16	1.11453	1.12015	1.11383	1.11967	62339	0	5
2017.06.18	1.12078	1.12087	1.11984	1.12009	1655	0	5
2017.06.19	1.11981	1.12127	1.11429	1.11496	60016	0	5
2017.06.20	1.11493	1.11649	1.11186	1.11339	63805	0	5
2017.06.21	1.11344	1.11685	1.11271	1.11677	61504	0	5
2017.06.22	1.11673	1.11778	1.11391	1.11514	58102	0	5
2017.06.23	1.11513	1.12088	1.11450	1.11932	50802	0	5
2017.06.25	1.11966	1.12006	1.11893	1.11930	588	0	5
2017.06.26	1.11929	1.12197	1.11716	1.11828	60336	0	5
2017.06.27	1.11825	1.13492	1.11787	1.13343	80049	0	5
2017.06.28	1.13347	1.13902	1.12913	1.13753	95466	0	5
2017.06.29	1.13759	1.14451	1.13743	1.14407	84560	0	5
2017.06.30	1.14416	1.14452	1.13919	1.14261	79955	0	5
2017.07.02	1.14186	1.14215	1.14165	1.14212	921	0	5
2017.07.03	1.14212	1.14266	1.13549	1.13635	64680	0	5
2017.07.04	1.13633	1.13769	1.13359	1.13465	62657	0	5
2017.07.05	1.13472	1.13684	1.13122	1.13505	70747	0	5
2017.07.06	1.13505	1.14244	1.13297	1.14215	71396	0	5
2017.07.07	1.14208	1.14399	1.13793	1.13985	77067	0	5
2017.07.09	1.13979	1.14003	1.13922	1.13987	1444	0	5
2017.07.10	1.13987	1.14178	1.13814	1.13974	57720	0	5
2017.07.11	1.13980	1.14795	1.13826	1.14649	64724	0	5
2017.07.12	1.14643	1.14893	1.13914	1.14121	81649	0	5
2017.07.13	1.14125	1.14557	1.13703	1.13998	79976	0	5
2017.07.14	1.13996	1.14717	1.13912	1.14685	71820	0	5
2017.07.16	1.14733	1.14733	1.14657	1.14697	871	0	5
2017.07.17	1.14699	1.14870	1.14346	1.14780	70068	0	5
2017.07.18	1.14785	1.15831	1.14713	1.15533	94960	0	5
2017.07.19	1.15537	1.15552	1.15098	1.15172	66545	0	5
2017.07.20	1.15169	1.16580	1.14790	1.16322	108163	0	5
2017.07.21	1.16321	1.16826	1.16188	1.16635	83624	0	5
2017.07.23	1.16645	1.16700	1.16555	1.16662	1138	0	6
2017.07.24	1.16659	1.16841	1.16254	1.16367	77485	0	5
2017.07.25	1.16367	1.17121	1.16306	1.16477	78569	0	5
2017.07.26	1.16462	1.17475	1.16124	1.17466	96866	0	5
2017.07.27	1.17470	1.17767	1.16499	1.16746	104041	0	5
2017.07.28	1.16749	1.17640	1.16710	1.17502	98167	0	5
2017.07.30	1.17457	1.17570	1.17454	1.17543	869	0	5
2017.07.31	1.17539	1.18449	1.17229	1.18355	89543	0	5
2017.08.01	1.18354	1.18390	1.17848	1.18054	89415	0	5
2017.08.02	1.18051	1.19101	1.17934	1.18547	90673	0	5
2017.08.03	1.18545	1.18930	1.18303	1.18705	87288	0	5
2017.08.04	1.18701	1.18891	1.17280	1.17736	83934	0	5
2017.08.06	1.17723	1.17763	1.17697	1.17759	757	0	5
2017.08.07	1.17725	1.18137	1.17725	1.17949	57574	0	5
2017.08.08	1.17957	1.18237	1.17150	1.17504	66507	0	5
2017.08.09	1.17495	1.17637	1.16887	1.17597	82721	0	5
2017.08.10	1.17593	1.17847	1.17039	1.17715	78373	0	5
2017.08.11	1.17703	1.18468	1.17484	1.18203	82192	0	5
2017.08.13	1.18212	1.18272	1.18202	1.18227	864	0	5
2017.08.14	1.18234	1.18382	1.17697	1.17756	70511	0	5
2017.08.15	1.17760	1.17925	1.16870	1.17354	74782	0	5
2017.08.16	1.17355	1.17785	1.16813	1.17712	83554	0	5
2017.08.17	1.17704	1.17898	1.16622	1.17251	93903	0	5
2017.08.18	1.17255	1.17742	1.17084	1.17576	128013	0	5
2017.08.20	1.17560	1.17608	1.17533	1.17578	821	0	5
2017.08.21	1.17573	1.18280	1.17307	1.18132	93406	0	5
2017.08.22	1.18135	1.18243	1.17449	1.17646	85776	0	5
2017.08.23	1.17652	1.18231	1.17400	1.18090	95611	0	5
2017.08.24	1.18090	1.18177	1.17837	1.17995	128920	0	5
2017.08.25	1.17997	1.19414	1.17729	1.19222	149817	0	5
2017.08.27	1.19437	1.19469	1.19399	1.19437	901	0	5
2017.08.28	1.19441	1.19837	1.19167	1.19773	113202	0	5
2017.08.29	1.19780	1.20700	1.19456	1.19674	180841	0	5
2017.08.30	1.19680	1.19844	1.18797	1.18929	152113	0	5
2017.08.31	1.18932	1.19209	1.18228	1.19204	154098	0	5
2017.09.01	1.19187	1.19796	1.18498	1.18573	169291	0	5
2017.09.03	1.18841	1.18854	1.18747	1.18781	1583	0	6
2017.09.04	1.18763	1.19220	1.18734	1.18955	115698	0	5
2017.09.05	1.18957	1.19407	1.18680	1.19131	154900	0	5
2017.09.06	1.19143	1.19504	1.19026	1.19210	152441	0	5
2017.09.07	1.19207	1.20596	1.19138	1.20187	187418	0	5
2017.09.08	1.20187	1.20924	1.20145	1.20345	172032	0	5
2017.09.10	1.20167	1.20257	1.20151	1.20216	989	0	5
2017.09.11	1.20224	1.20294	1.19470	1.19543	129342	0	5
2017.09.12	1.19550	1.19779	1.19260	1.19646	144150	0	5
2017.09.13	1.19648	1.19948	1.18728	1.18875	138175	0	5
2017.09.14	1.18885	1.19222	1.18373	1.19135	153718	0	5
2017.09.15	1.19146	1.19869	1.19007	1.19455	139110	0	5
2017.09.17	1.19210	1.19358	1.19196	1.19347	915	0	5
2017.09.18	1.19349	1.19692	1.19147	1.19509	116668	0	5
2017.09.19	1.19517	1.20064	1.19508	1.19952	126515	0	5
2017.09.20	1.19956	1.20332	1.18611	1.18937	152657	0	5
2017.09.21	1.18933	1.19537	1.18655	1.19398	128492	0	5
2017.09.22	1.19396	1.20044	1.19367	1.19468	122360	0	5
2017.09.24	1.18982	1.19155	1.18962	1.19144	1359	0	5
2017.09.25	1.19151	1.19364	1.18317	1.18464	133903	0	5
2017.09.26	1.18456	1.18614	1.17574	1.17909	130478	0	5
2017.09.27	1.17920	1.17952	1.17169	1.17438	130744	0	5
2017.09.28	1.17437	1.18040	1.17210	1.17831	128932	0	5
2017.09.29	1.17830	1.18323	1.17723	1.18128	115137	0	5
2017.10.01	1.17900	1.18084	1.17897	1.18051	1437	0	5
2017.10.02	1.18047	1.18150	1.17300	1.17335	110240	0	5
2017.10.03	1.17322	1.17737	1.16960	1.17367	102115	0	5
2017.10.04	1.17364	1.17876	1.17363	1.17567	102471	0	5
2017.10.05	1.17564	1.17787	1.16987	1.17111	97442	0	5
2017.10.06	1.17112	1.17385	1.16693	1.17313	123165	0	5
2017.10.08	1.17250	1.17390	1.17250	1.17359	734	0	5
2017.10.09	1.17363	1.17560	1.17193	1.17406	63092	0	5
2017.10.10	1.17408	1.18253	1.17390	1.18080	113621	0	5
2017.10.11	1.18081	1.18690	1.17949	1.18601	113776	0	5
2017.10.12	1.18597	1.18796	1.18263	1.18306	97827	0	5
2017.10.13	1.18319	1.18748	1.18051	1.18197	116518	0	5
2017.10.15	1.18125	1.18167	1.18100	1.18103	870	0	5
2017.10.16	1.18132	1.18193	1.17801	1.17966	97549	0	5
2017.10.17	1.17966	1.17970	1.17358	1.17654	103917	0	5
2017.10.18	1.17657	1.18052	1.17298	1.17923	114304	0	5
2017.10.19	1.17920	1.18578	1.17677	1.18460	141774	0	5
2017.10.20	1.18465	1.18577	1.17620	1.17797	144779	0	5
2017.10.22	1.17644	1.17734	1.17595	1.17714	1872	0	5
2017.10.23	1.17714	1.17772	1.17246	1.17487	111114	0	5
2017.10.24	1.17486	1.17926	1.17424	1.17633	114728	0	5
2017.10.25	1.17634	1.18174	1.17527	1.18153	151784	0	5
2017.10.26	1.18143	1.18365	1.16402	1.16539	167854	0	5
2017.10.27	1.16527	1.16550	1.15735	1.16062	164344	0	5
2017.10.29	1.16099	1.16139	1.15933	1.15944	4328	0	5
2017.10.30	1.15947	1.16578	1.15946	1.16428	116829	0	5
2017.10.31	1.16430	1.16612	1.16242	1.16493	107733	0	5
2017.11.01	1.16494	1.16572	1.16060	1.16184	117978	0	5
2017.11.02	1.16183	1.16872	1.16172	1.16569	133930	0	5
2017.11.03	1.16568	1.16917	1.15987	1.16033	116464	0	5
2017.11.05	1.16136	1.16167	1.16050	1.16148	1673	0	5
2017.11.06	1.16149	1.16240	1.15800	1.16095	111714	0	5
2017.11.07	1.16096	1.16152	1.15529	1.15930	118455	0	5
2017.11.08	1.15929	1.16109	1.15787	1.15929	105374	0	5
2017.11.09	1.15929	1.16546	1.15854	1.16422	140946	0	5
2017.11.10	1.16416	1.16778	1.16225	1.16633	115673	0	5
2017.11.12	1.16572	1.16626	1.16546	1.16575	2185	0	5
2017.11.13	1.16575	1.16750	1.16372	1.16640	87370	0	5
2017.11.14	1.16642	1.18049	1.16612	1.17979	116372	0	5
2017.11.15	1.17975	1.18608	1.17676	1.17694	153991	0	5
2017.11.16	1.17696	1.18007	1.17562	1.17703	120689	0	5
2017.11.17	1.17706	1.18215	1.17650	1.17896	134579	0	5
2017.11.19	1.17851	1.17966	1.17648	1.17648	4766	0	5
2017.11.20	1.17668	1.18084	1.17221	1.17338	138430	0	5
2017.11.21	1.17334	1.17574	1.17125	1.17333	93159	0	5
2017.11.22	1.17339	1.18268	1.17329	1.18183	99411	0	5
2017.11.23	1.18178	1.18557	1.18129	1.18498	82777	0	5
2017.11.24	1.18499	1.19441	1.18366	1.19294	97559	0	5
2017.11.26	1.19244	1.19355	1.19234	1.19349	2914	0	5
2017.11.27	1.19347	1.19611	1.18890	1.18993	100153	0	5
2017.11.28	1.18992	1.19197	1.18268	1.18466	133931	0	5
2017.11.29	1.18471	1.18827	1.18166	1.18490	127885	0	5
2017.11.30	1.18487	1.19314	1.18084	1.18894	142354	0	5
2017.12.01	1.18895	1.19402	1.18505	1.18948	186458	0	5
2017.12.03	1.18604	1.18723	1.18601	1.18689	2746	0	5
2017.12.04	1.18683	1.18784	1.18289	1.18677	125204	0	5
2017.12.05	1.18676	1.18765	1.18005	1.18282	115641	0	5
2017.12.06	1.18284	1.18479	1.17803	1.18028	112609	0	5
2017.12.07	1.18027	1.18144	1.17710	1.17754	96258	0	5
2017.12.08	1.17754	1.17765	1.17299	1.17705	112412	0	5
2017.12.10	1.17649	1.17701	1.17628	1.17693	1499	0	5
2017.12.11	1.17697	1.18116	1.17632	1.17725	87857	0	5
2017.12.12	1.17725	1.17925	1.17173	1.17366	92353	0	5
2017.12.13	1.17373	1.18328	1.17291	1.18253	118086	0	5
2017.12.14	1.18254	1.18625	1.17643	1.17650	136728	0	5
2017.12.15	1.17690	1.18121	1.17481	1.17484	119567	0	5
2017.12.17	1.17422	1.17480	1.17373	1.17454	2449	0	5
2017.12.18	1.17447	1.18342	1.17403	1.17824	117685	0	5
2017.12.19	1.17823	1.18486	1.17763	1.18408	124603	0	5
2017.12.20	1.18408	1.19016	1.18287	1.18719	119325	0	5
2017.12.21	1.18714	1.18894	1.18490	1.18657	113606	0	5
2017.12.22	1.18653	1.18685	1.18166	1.18602	137954	0	5
2017.12.25	1.18678	1.18834	1.18496	1.18712	1794	0	5
2017.12.26	1.18693	1.18787	1.18463	1.18593	64121	0	5
2017.12.27	1.18593	1.19101	1.18548	1.18986	107176	0	5
2017.12.28	1.18976	1.19588	1.18965	1.19378	107395	0	5
2017.12.29	1.19388	1.20253	1.19366	1.20019	108954	0	5
2018.01.01	1.20098	1.20167	1.19985	1.20135	1344	0	5
2018.01.02	1.20137	1.20810	1.20022	1.20568	107790	0	5
2018.01.03	1.20566	1.20660	1.20009	1.20103	98992	0	5
2018.01.04	1.20109	1.20888	1.20040	1.20713	104030	0	5
2018.01.05	1.20708	1.20827	1.20203	1.20286	103597	0	5
2018.01.07	1.20271	1.20352	1.20250	1.20313	1813	0	5
2018.01.08	1.20313	1.20520	1.19554	1.19678	101282	0	5
2018.01.09	1.19673	1.19754	1.19154	1.19352	115280	0	5
2018.01.10	1.19354	1.20179	1.19229	1.19493	158184	0	5
2018.01.11	1.19491	1.20587	1.19287	1.20381	155560	0	5
