<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.01.11	14:00:00	70588	70595	70219	70324	19887	330431825	0
2010.01.11	14:30:00	70335	70497	70269	70487	16948	242474149	0
2010.01.11	15:00:00	70486	70503	70339	70396	17470	247266214	0
2010.01.11	15:30:00	70392	70392	70183	70243	18325	314336504	0
2010.01.11	16:00:00	70239	70283	70158	70269	13678	226318087	0
2010.01.11	16:30:00	70265	70315	70158	70309	14224	224951219	0
2010.01.11	17:00:00	70298	70338	70259	70282	14061	231197496	0
2010.01.11	17:30:00	70262	70433	70244	70433	17969	519188792	0
2010.01.12	11:00:00	70429	70429	69365	69395	15020	334192976	0
2010.01.12	11:30:00	69358	69572	69284	69572	14584	329830477	0
2010.01.12	12:00:00	69582	69628	69564	69568	12872	258716464	0
2010.01.12	12:30:00	69572	69738	69512	69738	18062	367042979	0
2010.01.12	13:00:00	69748	69790	69707	69787	13378	266034255	0
2010.01.12	13:30:00	69792	70037	69792	70000	16666	290523780	0
2010.01.12	14:00:00	69985	70045	69873	70038	14543	217595469	0
2010.01.12	14:30:00	70036	70048	69861	69885	14090	228726637	0
2010.01.12	15:00:00	69899	69901	69505	69525	18757	312037963	0
2010.01.12	15:30:00	69538	69605	69424	69432	18069	324083612	0
2010.01.12	16:00:00	69403	69472	69378	69461	15133	239123827	0
2010.01.12	16:30:00	69456	69773	69456	69773	15120	276701310	0
2010.01.12	17:00:00	69778	69835	69718	69829	17678	274482993	0
2010.01.12	17:30:00	69849	70076	69808	70076	19047	556164958	0
2010.01.13	11:00:00	70081	70626	70081	70493	14742	392288543	0
2010.01.13	11:30:00	70501	70524	70359	70402	13577	289012853	0
2010.01.13	12:00:00	70410	70619	70407	70542	15503	395837849	0
2010.01.13	12:30:00	70544	70584	70090	70090	17422	366933146	0
2010.01.13	13:00:00	70091	70099	69535	69694	20485	433409118	0
2010.01.13	13:30:00	69668	69838	69599	69838	14578	287317359	0
2010.01.13	14:00:00	69846	69902	69709	69882	12986	229154958	0
2010.01.13	14:30:00	69903	69992	69866	69975	11824	220178650	0
2010.01.13	15:00:00	69974	70114	69957	70109	17804	334215121	0
2010.01.13	15:30:00	70104	70200	69925	69930	18304	396311416	0
2010.01.13	16:00:00	69930	69976	69720	69910	19328	341070645	0
2010.01.13	16:30:00	69914	70073	69900	69948	18150	286788208	0
2010.01.13	17:00:00	69972	70141	69950	70141	19038	300420568	0
2010.01.13	17:30:00	70154	70423	70148	70385	24344	660186880	0
2010.01.14	11:00:00	70377	70446	70265	70384	14351	572113256	0
2010.01.14	11:30:00	70282	70304	69943	70009	16450	348582285	0
2010.01.14	12:00:00	70032	70311	70028	70296	13586	253217640	0
2010.01.14	12:30:00	70315	70508	70277	70339	21608	607142869	0
2010.01.14	13:00:00	70347	70434	70275	70379	16856	279714533	0
2010.01.14	13:30:00	70384	70385	70172	70172	14170	267120047	0
2010.01.14	14:00:00	70185	70263	70146	70211	13870	233967574	0
2010.01.14	14:30:00	70242	70309	70197	70215	14290	224608867	0
2010.01.14	15:00:00	70235	70238	69898	69988	20119	366703793	0
2010.01.14	15:30:00	70000	70094	69912	69963	19811	318272208	0
2010.01.14	16:00:00	69981	70022	69773	69829	21267	332122841	0
2010.01.14	16:30:00	69827	70027	69827	69948	19558	298238263	0
2010.01.14	17:00:00	69942	69955	69850	69898	20111	299278659	0
2010.01.14	17:30:00	69887	69888	69661	69801	23803	599166455	0
2010.01.15	11:00:00	69780	69780	69240	69492	13378	321906782	0
2010.01.15	11:30:00	69473	69631	69460	69600	11784	294092042	0
2010.01.15	12:00:00	69630	69788	69590	69776	10908	298377048	0
2010.01.15	12:30:00	69750	69750	69271	69357	23267	454051154	0
2010.01.15	13:00:00	69353	69353	68989	69035	20160	395957765	0
2010.01.15	13:30:00	69016	69045	68841	68938	18734	314818891	0
2010.01.15	14:00:00	68952	69132	68932	69077	13326	195722604	0
2010.01.15	14:30:00	69029	69059	68969	68995	14188	216452885	0
2010.01.15	15:00:00	68969	69037	68862	68866	14958	270277044	0
2010.01.15	15:30:00	68869	68901	68748	68812	16391	312599731	0
2010.01.15	16:00:00	68810	68882	68793	68816	14548	281889588	0
2010.01.15	16:30:00	68825	68946	68821	68858	16974	314943796	0
2010.01.15	17:00:00	68864	68921	68824	68831	17315	318416522	0
2010.01.15	17:30:00	68839	68978	68695	68978	21816	775387288	0
2010.01.18	11:00:00	68983	69400	68983	69293	8576	246289751	0
2010.01.18	11:30:00	69322	69334	69214	69247	9414	187071867	0
2010.01.18	12:00:00	69248	69395	69242	69395	9090	219951797	0
2010.01.18	12:30:00	69398	69455	69349	69455	7628	146944526	0
2010.01.18	13:00:00	69456	69490	69417	69447	7424	155492670	0
2010.01.18	13:30:00	69439	69496	69366	69492	7175	171443024	0
2010.01.18	14:00:00	69500	69630	69486	69588	7551	233258037	0
2010.01.18	14:30:00	69586	69740	69586	69740	8706	240810798	0
2010.01.18	15:00:00	69741	69748	69626	69667	9278	200740777	0
2010.01.18	15:30:00	69663	69745	69634	69745	8902	250467831	0
2010.01.18	16:00:00	69737	69737	69572	69616	9099	279902797	0
2010.01.18	16:30:00	69624	69711	69601	69639	9216	244967997	0
2010.01.18	17:00:00	69645	69682	69481	69531	11945	241502943	0
2010.01.18	17:30:00	69543	69557	69401	69401	13380	396826061	0
2010.01.19	11:00:00	69396	69396	68867	69293	15842	373676236	0
2010.01.19	11:30:00	69296	69405	69229	69229	14086	303523256	0
2010.01.19	12:00:00	69223	69332	69223	69327	9973	216189980	0
2010.01.19	12:30:00	69341	69825	69341	69719	21276	462823808	0
2010.01.19	13:00:00	69724	69978	69673	69951	16910	290410977	0
2010.01.19	13:30:00	69944	70000	69848	69966	13213	225412246	0
2010.01.19	14:00:00	69957	69991	69900	69960	11182	175759096	0
2010.01.19	14:30:00	69963	69977	69813	69833	11758	166273998	0
2010.01.19	15:00:00	69829	69988	69826	69982	13418	252345762	0
2010.01.19	15:30:00	69981	70036	69888	70007	17467	299391133	0
2010.01.19	16:00:00	69973	69978	69749	69816	14931	267326353	0
2010.01.19	16:30:00	69821	69831	69736	69775	12253	213902806	0
2010.01.19	17:00:00	69784	69857	69772	69806	15370	244327059	0
2010.01.19	17:30:00	69816	69921	69758	69909	14567	413705728	0
2010.01.20	11:00:00	69901	69901	69102	69115	21304	465207227	0
2010.01.20	11:30:00	69122	69229	68966	69037	14824	303797347	0
2010.01.20	12:00:00	69041	69048	68784	68976	14677	302522780	0
2010.01.20	12:30:00	68981	68981	68343	68421	25499	563551432	0
2010.01.20	13:00:00	68340	68385	67862	67862	23943	487937126	0
2010.01.20	13:30:00	67818	67828	67546	67636	23186	429886299	0
2010.01.20	14:00:00	67638	67876	67572	67856	17592	289607729	0
2010.01.20	14:30:00	67871	68077	67854	67923	17156	274222868	0
2010.01.20	15:00:00	67915	68262	67860	68254	18891	331086647	0
2010.01.20	15:30:00	68278	68281	68039	68065	14770	247745056	0
2010.01.20	16:00:00	68075	68216	68043	68107	14816	229288046	0
2010.01.20	16:30:00	68094	68128	68058	68058	14628	256535725	0
2010.01.20	17:00:00	68063	68109	67961	67986	17717	299199759	0
2010.01.20	17:30:00	67988	68292	67985	68200	21591	650977186	0
2010.01.21	11:00:00	68200	68458	68182	68192	14386	289279615	0
2010.01.21	11:30:00	68008	68107	67366	67366	24014	466872450	0
2010.01.21	12:00:00	67344	67903	67344	67725	16552	350617271	0
2010.01.21	12:30:00	67734	67923	67362	67425	21705	478650550	0
2010.01.21	13:00:00	67376	67673	66689	66689	24446	466345006	0
2010.01.21	13:30:00	66618	66898	66465	66548	22210	427748091	0
2010.01.21	14:00:00	66593	66711	66417	66481	16027	325960133	0
2010.01.21	14:30:00	66500	66500	66086	66382	23496	449505876	0
2010.01.21	15:00:00	66366	66401	66237	66267	20809	372178210	0
2010.01.21	15:30:00	66260	66558	66209	66538	23007	428586947	0
2010.01.21	16:00:00	66567	66612	66416	66548	21337	433467996	0
2010.01.21	16:30:00	66536	66593	66347	66385	16455	310747477	0
2010.01.21	17:00:00	66375	66414	65996	66263	20716	462998086	0
2010.01.21	17:30:00	66264	66436	66264	66270	20592	620760887	0
2010.01.22	11:00:00	66264	66264	65714	66200	18456	431000501	0
2010.01.22	11:30:00	66204	66506	66032	66032	18492	387242387	0
2010.01.22	12:00:00	65993	66218	65857	66124	13975	282125785	0
2010.01.22	12:30:00	66056	66116	65708	66049	21284	539157786	0
2010.01.22	13:00:00	66046	66047	65445	65782	21502	482629854	0
2010.01.22	13:30:00	65781	65983	65672	65983	15993	323829751	0
2010.01.22	14:00:00	65997	66179	65937	66131	15755	326026826	0
2010.01.22	14:30:00	66141	66212	66016	66019	15133	267360494	0
2010.01.22	15:00:00	66030	66518	66009	66518	15431	404752124	0
2010.01.22	15:30:00	66547	66660	66427	66427	18975	431428461	0
2010.01.22	16:00:00	66404	66478	66237	66366	17498	314965895	0
2010.01.22	16:30:00	66356	66391	66206	66332	18649	316428431	0
2010.01.22	17:00:00	66366	66476	66280	66391	19009	357845331	0
2010.01.22	17:30:00	66347	66374	65998	66220	22819	675164929	0
2010.01.26	11:00:00	66213	66213	65026	65092	28017	518275661	0
2010.01.26	11:30:00	65077	65321	65077	65142	19282	356659047	0
2010.01.26	12:00:00	65164	65206	65063	65155	15684	272781401	0
2010.01.26	12:30:00	65081	65247	64752	64855	26972	580096150	0
2010.01.26	13:00:00	64952	65393	64949	65270	18999	367012988	0
2010.01.26	13:30:00	65272	65280	64719	64840	18582	356327088	0
2010.01.26	14:00:00	64847	65166	64841	65131	13048	225266463	0
2010.01.26	14:30:00	65124	65349	65057	65290	12130	240983382	0
2010.01.26	15:00:00	65287	65547	65241	65525	15994	316695937	0
2010.01.26	15:30:00	65518	65824	65518	65667	18990	410469681	0
2010.01.26	16:00:00	65665	65665	65535	65584	15279	250942899	0
2010.01.26	16:30:00	65577	65885	65577	65879	16146	299613182	0
2010.01.26	17:00:00	65879	65879	65469	65469	17157	307208490	0
2010.01.26	17:30:00	65418	65541	65251	65524	18517	587339892	0
2010.01.27	11:00:00	65527	65660	65256	65630	13101	280940500	0
2010.01.27	11:30:00	65645	65663	65096	65111	16826	333649575	0
2010.01.27	12:00:00	65114	65114	64782	65003	17522	336347742	0
2010.01.27	12:30:00	64960	65234	64881	65109	20417	402816415	0
2010.01.27	13:00:00	64989	65015	64553	64836	20979	379490735	0
2010.01.27	13:30:00	64773	64946	64672	64930	13599	222008934	0
2010.01.27	14:00:00	64933	64934	64727	64776	15704	226841601	0
2010.01.27	14:30:00	64759	64955	64714	64952	17784	236564005	0
2010.01.27	15:00:00	64958	65048	64913	64985	15972	241739637	0
2010.01.27	15:30:00	64989	65019	64895	64934	16920	258226541	0
2010.01.27	16:00:00	64925	64959	64739	64744	19937	298061158	0
2010.01.27	16:30:00	64739	64890	64739	64812	17284	262549192	0
2010.01.27	17:00:00	64803	64947	64580	64830	23045	435651912	0
2010.01.27	17:30:00	64813	65333	64738	65070	21939	804453759	0
2010.01.28	11:00:00	65071	66049	65071	65953	18210	343176766	0
2010.01.28	11:30:00	65827	65833	65584	65670	13884	313896569	0
2010.01.28	12:00:00	65672	65816	65665	65803	10988	197418211	0
2010.01.28	12:30:00	65811	65830	65366	65455	16967	394920568	0
2010.01.28	13:00:00	65454	65454	65010	65111	14814	317766251	0
2010.01.28	13:30:00	65130	65270	64949	64996	9807	198329035	0
2010.01.28	14:00:00	65012	65026	64809	64894	10515	215316275	0
2010.01.28	14:30:00	64866	64900	64541	64878	14575	312989353	0
2010.01.28	15:00:00	64882	64882	64651	64695	9779	195718104	0
2010.01.28	15:30:00	64711	64951	64649	64951	11680	283754876	0
2010.01.28	16:00:00	64973	65179	64920	65179	15480	304363531	0
2010.01.28	16:30:00	65211	65310	65108	65124	14419	316996304	0
2010.01.28	17:00:00	65105	65230	64949	65230	14099	317339262	0
2010.01.28	17:30:00	65193	65588	65093	65588	16453	581166899	0
2010.01.29	11:00:00	65591	66240	65591	66205	11428	305373444	0
2010.01.29	11:30:00	66403	66525	66309	66367	16442	377850982	0
2010.01.29	12:00:00	66382	66452	66278	66278	15536	298190672	0
2010.01.29	12:30:00	66290	66576	66038	66465	20179	462140582	0
2010.01.29	13:00:00	66464	66507	66209	66487	13498	276757645	0
2010.01.29	13:30:00	66496	66558	66256	66361	12275	243677666	0
2010.01.29	14:00:00	66353	66397	66082	66085	12220	221450892	0
2010.01.29	14:30:00	66080	66095	65780	65780	16086	310561805	0
2010.01.29	15:00:00	65788	65865	65695	65827	14886	290262774	0
2010.01.29	15:30:00	65838	65849	65621	65816	13854	327957238	0
2010.01.29	16:00:00	65839	65851	65708	65708	14209	251624167	0
2010.01.29	16:30:00	65691	65701	65379	65460	16959	323243215	0
2010.01.29	17:00:00	65504	65594	65428	65473	13031	229800157	0
2010.01.29	17:30:00	65459	65459	65140	65402	20401	944679213	0
2010.02.01	11:00:00	65402	65776	65393	65764	14332	300699622	0
2010.02.01	11:30:00	65711	65763	65362	65374	15013	307225884	0
2010.02.01	12:00:00	65382	65637	65382	65632	12614	224854058	0
2010.02.01	12:30:00	65592	65798	65508	65775	19938	382200273	0
2010.02.01	13:00:00	65763	66158	65698	65996	18136	387916574	0
2010.02.01	13:30:00	66002	66201	65912	65979	14304	221888585	0
2010.02.01	14:00:00	65923	66252	65923	66252	10740	168770277	0
2010.02.01	14:30:00	66232	66232	66151	66158	10281	173134331	0
2010.02.01	15:00:00	66149	66193	66091	66151	11484	223617572	0
2010.02.01	15:30:00	66168	66492	66168	66492	14267	356104663	0
2010.02.01	16:00:00	66474	66662	66416	66619	14926	323527631	0
2010.02.01	16:30:00	66635	66763	66624	66720	16619	307242888	0
2010.02.01	17:00:00	66713	66724	66424	66539	17827	344376816	0
2010.02.01	17:30:00	66591	66691	66572	66572	18131	612144715	0
2010.02.02	11:00:00	66589	67261	66589	67108	16601	322539027	0
2010.02.02	11:30:00	67122	67141	66855	66972	11652	216498074	0
2010.02.02	12:00:00	66974	67105	66898	67101	12576	223754857	0
2010.02.02	12:30:00	67108	67108	66681	66681	19499	360589774	0
2010.02.02	13:00:00	66745	66991	66539	66979	17579	329614541	0
2010.02.02	13:30:00	66999	67143	66931	67051	15210	226030635	0
2010.02.02	14:00:00	67053	67053	66851	67021	13118	190058122	0
2010.02.02	14:30:00	67033	67114	66956	67057	11928	224182189	0
2010.02.02	15:00:00	67037	67303	67024	67288	16597	319951797	0
2010.02.02	15:30:00	67288	67298	67154	67219	12388	227726260	0
2010.02.02	16:00:00	67216	67231	67075	67203	14799	262299840	0
2010.02.02	16:30:00	67232	67321	67212	67214	14351	302394648	0
2010.02.02	17:00:00	67212	67264	67146	67238	15568	290177641	0
2010.02.02	17:30:00	67239	67261	67113	67163	16857	615914314	0
2010.02.03	11:00:00	67163	67326	66938	67020	16550	402570368	0
2010.02.03	11:30:00	66926	66978	66774	66919	15265	384022118	0
2010.02.03	12:00:00	66925	67054	66913	67014	9403	228619167	0
2010.02.03	12:30:00	67027	67269	66937	67269	17407	414549479	0
2010.02.03	13:00:00	67259	67276	67036	67092	14507	301738211	0
2010.02.03	13:30:00	67128	67205	66990	67145	11731	210698255	0
2010.02.03	14:00:00	67137	67236	67069	67076	11013	212899213	0
2010.02.03	14:30:00	67087	67123	66820	66889	13988	285807938	0
2010.02.03	15:00:00	66875	66980	66875	66898	13255	248298127	0
2010.02.03	15:30:00	66905	67054	66905	67027	14690	272139931	0
2010.02.03	16:00:00	67021	67215	66988	67108	17252	284988973	0
2010.02.03	16:30:00	67102	67347	67102	67152	20657	319863285	0
2010.02.03	17:00:00	67166	67168	67027	67033	18909	303793199	0
2010.02.03	17:30:00	67036	67109	66953	67109	17186	585734079	0
2010.02.04	11:00:00	67100	67100	66382	66382	11991	302167785	0
2010.02.04	11:30:00	66280	66297	66171	66171	12200	243757886	0
2010.02.04	12:00:00	66162	66192	66055	66083	10619	382754324	0
2010.02.04	12:30:00	66056	66090	65509	65520	26029	580944586	0
2010.02.04	13:00:00	65545	65632	65251	65287	19773	411922753	0
2010.02.04	13:30:00	65263	65405	65203	65203	18477	394936583	0
2010.02.04	14:00:00	65232	65337	65196	65218	13005	262596975	0
2010.02.04	14:30:00	65229	65244	64622	64722	23913	444272305	0
2010.02.04	15:00:00	64724	64767	64378	64383	19783	340036038	0
2010.02.04	15:30:00	64360	64458	64024	64116	24435	438720419	0
2010.02.04	16:00:00	64122	64198	63750	63901	24900	424907267	0
2010.02.04	16:30:00	63886	64168	63886	63976	22964	421114960	0
2010.02.04	17:00:00	63952	64086	63764	64062	20636	428404547	0
2010.02.04	17:30:00	64021	64111	63922	63934	18642	673892133	0
2010.02.05	11:00:00	63934	63934	62454	62992	29725	693007961	0
2010.02.05	11:30:00	62687	64001	62684	63966	31239	752709037	0
2010.02.05	12:00:00	63935	63935	63346	63474	16130	353674274	0
2010.02.05	12:30:00	63384	63507	62344	62344	24834	537258682	0
2010.02.05	13:00:00	62297	62427	61702	62401	24507	560938033	0
2010.02.05	13:30:00	62387	62566	62336	62379	18177	321985416	0
2010.02.05	14:00:00	62373	62494	62195	62449	17762	274458770	0
2010.02.05	14:30:00	62390	62432	61831	62078	24544	375193342	0
2010.02.05	15:00:00	62104	62297	62059	62146	19831	346851978	0
2010.02.05	15:30:00	62172	62270	62113	62174	20825	340433732	0
2010.02.05	16:00:00	62190	62190	61637	61659	28290	468598613	0
2010.02.05	16:30:00	61651	61715	61341	61445	26242	581142843	0
2010.02.05	17:00:00	61486	62005	61486	61962	22800	433177466	0
2010.02.05	17:30:00	61977	62763	61927	62763	27719	828164907	0
2010.02.08	11:00:00	62760	63281	62760	62890	19514	424899476	0
2010.02.08	11:30:00	62805	63123	62728	63108	16989	308570275	0
2010.02.08	12:00:00	63128	63301	63093	63237	17365	237803106	0
2010.02.08	12:30:00	63159	63164	62743	62976	29715	470544129	0
2010.02.08	13:00:00	63080	63353	63008	63275	16933	308992780	0
2010.02.08	13:30:00	63302	63662	63228	63648	17306	419965184	0
2010.02.08	14:00:00	63694	63923	63678	63706	17994	339177292	0
2010.02.08	14:30:00	63697	63795	63641	63677	14716	235058801	0
2010.02.08	15:00:00	63671	63676	63493	63630	15556	252394009	0
2010.02.08	15:30:00	63640	63713	63418	63499	18258	281030758	0
2010.02.08	16:00:00	63505	63509	63183	63359	17892	297363298	0
2010.02.08	16:30:00	63369	63392	62965	63031	20370	310105648	0
2010.02.08	17:00:00	63045	63346	63045	63252	19981	251402446	0
2010.02.08	17:30:00	63238	63238	63064	63153	17879	437334229	0
2010.02.09	11:00:00	63164	64382	63164	64297	17093	450271778	0
2010.02.09	11:30:00	64343	64514	64343	64410	20504	432049042	0
2010.02.09	12:00:00	64419	64474	64321	64432	16872	327371805	0
2010.02.09	12:30:00	64438	64694	64419	64680	24705	549604481	0
2010.02.09	13:00:00	64653	64851	64542	64851	20015	417768499	0
2010.02.09	13:30:00	64854	64938	64744	64779	16831	296743049	0
2010.02.09	14:00:00	64740	64740	64373	64427	18849	373272487	0
2010.02.09	14:30:00	64408	65295	64385	65145	33400	677661645	0
2010.02.09	15:00:00	65210	65526	65191	65209	23694	449696651	0
2010.02.09	15:30:00	65219	65307	64869	64999	18222	326918661	0
2010.02.09	16:00:00	65014	65136	64725	64789	18200	264927476	0
2010.02.09	16:30:00	64785	64864	64719	64803	15639	259289628	0
2010.02.09	17:00:00	64826	64840	64573	64662	17599	285367329	0
2010.02.09	17:30:00	64685	64827	64667	64718	19758	672793009	0
2010.02.10	11:00:00	64721	65170	64721	65075	15688	389303215	0
2010.02.10	11:30:00	65078	65086	64798	64900	14082	338785846	0
2010.02.10	12:00:00	64907	65077	64907	64952	12474	273252651	0
2010.02.10	12:30:00	64932	65089	64775	64954	19291	462473576	0
2010.02.10	13:00:00	64834	64880	64372	64444	20162	405697885	0
2010.02.10	13:30:00	64410	64592	64320	64592	11835	212764109	0
2010.02.10	14:00:00	64587	64763	64516	64763	10930	175532800	0
2010.02.10	14:30:00	64761	64873	64650	64695	10338	169082623	0
2010.02.10	15:00:00	64689	64964	64658	64940	11734	237515029	0
2010.02.10	15:30:00	64965	64986	64808	64808	13052	242836675	0
2010.02.10	16:00:00	64831	65142	64831	65140	16498	302006754	0
2010.02.10	16:30:00	65125	65125	64808	64894	13926	243332132	0
2010.02.10	17:00:00	64879	65077	64879	64917	16364	295489354	0
2010.02.10	17:30:00	64929	65051	64783	65051	16378	520672338	0
2010.02.11	11:00:00	65050	65256	64933	65201	14986	505857315	0
2010.02.11	11:30:00	65248	65295	65118	65121	17496	402347444	0
2010.02.11	12:00:00	65104	65104	64708	64840	17205	362416387	0
2010.02.11	12:30:00	64835	64835	64344	64771	26144	587381312	0
2010.02.11	13:00:00	64727	65122	64639	65066	17968	401899193	0
2010.02.11	13:30:00	65045	65045	64866	64955	12639	202796771	0
2010.02.11	14:00:00	64958	65370	64958	65316	15602	291207237	0
2010.02.11	14:30:00	65337	65648	65246	65534	16961	410209257	0
2010.02.11	15:00:00	65545	66049	65545	65827	21149	459199879	0
2010.02.11	15:30:00	65815	66048	65759	66048	16865	317528441	0
2010.02.11	16:00:00	66091	66091	65933	65954	16018	279314306	0
2010.02.11	16:30:00	65952	66011	65790	65852	15692	274977861	0
2010.02.11	17:00:00	65851	66101	65840	66101	18607	318822433	0
2010.02.11	17:30:00	66121	66145	66006	66129	17723	683638160	0
2010.02.12	11:00:00	66129	66129	65444	65543	13413	304057600	0
2010.02.12	11:30:00	65582	65970	65582	65736	13634	256345459	0
2010.02.12	12:00:00	65762	65798	64965	65043	20210	337959373	0
